cruiseID,Station,depth_max,dec_lat,dec_lon,time_gmt,year,month,day,temp (degC),salinity,DO (mg/L),Avg chl a (ug/L),NH4  (uM),PO4  (uM),NO3+NO2 (uM),NO3   (uM),NO2  (uM),Si    (uM),8-day seascapes,monthly seascapes,conc_deployDurMin,focus_threshold,sampled_vol_per_min,total_vol_sampled,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,timeStamp,timestamp,deployment_id,deployDurMin
WS23203,16,6.2,24.671,-81.204,4:12:00 AM,2023,7,23,32.82039,37.07972,6.4085,1.942169432,0.465,0.04,0.29,0.24,0.05,18.81,27.0,21.0,5.92,0.85,188.9,1117.658333,,,,,,,2023-07-23 04:12:00,2023-07-23 04:16:28,265.0,5.916666666666667
WS23203,21/LK,37.6,24.536,-81.414,6:32:00 AM,2023,7,23,31.69208,36.28143,5.7446,0.353676066,0.3,0.04,0.27,0.27,0.0,0.95,13.0,15.0,8.17,0.85,188.9,1542.683333,,,,,,,2023-07-23 06:32:00,2023-07-23 06:32:00,266.0,8.166666666666666
WS23203,WS,15.6,24.472,-81.714,9:29:00 AM,2023,7,23,32.113,36.187,5.569,0.60479716,0.61,0.04,0.35,0.33,0.02,1.64,15.0,15.0,5.47,0.85,188.9,132.6533333,,,,,,,2023-07-23 09:29:00,2023-07-23 09:29:00,267.0,5.466666666666667
WS23203,KW1,8.3,24.655,-81.905,12:44:00 PM,2023,7,23,32.146,36.855,5.895,1.228996612,0.44,0.04,0.04,0.03,0.01,5.31,21.0,21.0,2.98,0.85,188.9,563.5516667,,,,,,,2023-07-23 12:44:00,2023-07-23 12:44:22,268.0,2.9833333333333334
WS23203,KW2,13.7,24.729,-81.918,1:22:00 PM,2023,7,23,31.583,36.739,5.443,0.652471363,1.12,0.04,0.99,0.82,0.17,8.05,,21.0,2.03,0.85,188.9,384.9666667,,,,,,,2023-07-23 13:22:00,2023-07-23 13:23:11,269.0,2.033333333333333
WS23203,KW4,21.8,24.997,-82.038,3:30:00 PM,2023,7,23,31.301,36.678,6.231,2.21130694,0.89,0.02,0.77,0.63,0.14,4.56,27.0,21.0,3.15,0.85,188.9,595.35,,,,,,,2023-07-23 15:30:00,2023-07-23 15:32:23,270.0,3.15
WS23203,30,25.9,25.4,-82.207,6:37:00 PM,2023,7,23,32.182,36.843,6.186,0.684069382,0.85,0.02,0.01,0.0,0.01,1.54,,21.0,2.18,0.85,188.9,412.4316667,,,,,,,2023-07-23 18:37:00,2023-07-23 18:39:10,271.0,2.183333333333333
WS23203,31,15.2,25.74,-81.943,9:39:00 PM,2023,7,23,32.64768,36.93395,7.0228,5.834546389,1.39,0.04,0.7,0.48,0.22,2.06,,21.0,5.28,0.85,188.9,998.2166667,,,,,,,2023-07-23 21:39:00,2023-07-23 21:39:00,272.0,5.283333333333333
WS23203,33,8.9,25.908,-81.803,11:18:00 PM,2023,7,23,32.63391,37.15628,5.9323,2.818321505,1.1,0.08,0.07,0.05,0.02,36.09,,27.0,,,,,,,,,,,2023-07-23 23:18:00,,,
WS23203,CAL5,18.6,26.178,-82.207,2:57:00 AM,2023,7,24,32.47729,36.97183,6.2476,6.197646426,1.01,0.02,0.56,0.35,0.21,4.81,,21.0,0.6,0.87,163.6,98.16,,,,,,,2023-07-24 02:57:00,2023-07-24 02:57:02,273.0,0.6
WS23203,CAL4,12.8,26.255,-82.137,3:44:00 AM,2023,7,24,32.40338,37.06582,6.1688,1.14473523,1.16,0.03,0.99,0.77,0.22,8.52,,27.0,5.52,0.87,163.6,92.52666667,,,,,,,2023-07-24 03:44:00,2023-07-24 03:44:00,274.0,5.516666666666667
WS23203,CAL3,9.6,26.34,-82.044,4:44:00 AM,2023,7,24,32.40338,36.82476,6.0145,2.644809579,0.91,0.04,0.07,0.04,0.03,12.73,,27.0,5.82,0.87,163.6,951.6666667,,,,,,,2023-07-24 04:44:00,2023-07-24 04:44:00,275.0,5.816666666666666
WS23203,CAL2,7.5,26.383,-82.001,5:16:00 AM,2023,7,24,32.37066,36.50168,6.0062,1.818271939,0.0,0.05,0.0,0.0,0.0,10.12,,27.0,2.47,0.87,163.6,43.54666667,,,,,,,2023-07-24 05:16:00,2023-07-24 05:18:09,276.0,2.466666666666667
WS23203,CAL1,4.5,26.425,-81.961,5:54:00 AM,2023,7,24,32.52448,33.15095,6.1764,4.107742398,0.595,0.16,0.05,0.02,0.03,1.62,,27.0,,,,,,,,,,,2023-07-24 05:54:00,,,
WS23203,RP1,1.0,26.546,-82.213,8:14:00 AM,2023,7,24,32.574,36.188,5.498,4.340569903,0.14,0.05,0.07,0.03,0.04,38.2,,27.0,,,,,,,,,,,2023-07-24 08:14:00,,,
WS23203,RP2,9.7,26.553,-82.256,8:40:00 AM,2023,7,24,32.317,36.71,5.346,4.040665903,0.41,0.03,0.17,0.08,0.09,26.8,,27.0,0.45,0.87,163.6,73.62,,,,,,,2023-07-24 08:40:00,2023-07-24 08:40:03,277.0,0.45
WS23203,RP3,12.5,26.552,-82.331,9:19:00 AM,2023,7,24,32.161,37.286,5.4395,4.201427751,0.53,0.05,0.06,0.0,0.06,10.37,27.0,27.0,,,,,,,,,,,2023-07-24 09:19:00,,,
WS23203,BG1,18.8,26.711,-82.265,10:47:00 AM,2023,7,24,32.562,36.932,5.518,3.726348772,0.09,0.14,0.02,0.0,0.02,31.61,27.0,27.0,,,,,,,,,,,2023-07-24 10:47:00,,,
WS23203,BG2,12.7,26.689,-82.338,11:33:00 AM,2023,7,24,32.278,36.964,5.309,4.404874642,0.57,0.12,0.04,0.0,0.04,35.51,27.0,27.0,,,,,,,,,,,2023-07-24 11:33:00,,,
WS23203,BG3,15.1,26.672,-82.411,12:22:00 PM,2023,7,24,32.168,37.334,5.475,4.257417223,0.42,0.08,0.02,0.0,0.02,7.3,27.0,21.0,,,,,,,,,,,2023-07-24 12:22:00,,,
WS23203,RP4,16.9,26.579,-82.497,1:19:00 PM,2023,7,24,32.001,37.192,6.573,4.036231093,0.87,0.03,0.02,0.0,0.02,2.09,21.0,21.0,,,,,,,,,,,2023-07-24 13:19:00,,,
WS23203,BG4,20.1,26.63,-82.556,2:02:00 PM,2023,7,24,31.943,37.142,6.325,1.771706438,0.45,0.04,0.02,0.0,0.02,1.23,21.0,21.0,,,,,,,,,,,2023-07-24 14:02:00,,,
WS23203,GP5,25.5,26.598,-82.693,3:08:00 PM,2023,7,24,31.667,37.003,6.372,1.031647585,0.56,0.03,0.01,0.0,0.01,0.49,,15.0,,,,,,,,,,,2023-07-24 15:08:00,,,
WS23203,BG6,33.5,26.545,-82.867,4:30:00 PM,2023,7,24,31.296,36.902,5.985,0.333165072,0.04,0.04,0.0,0.0,0.0,2.28,,15.0,,,,,,,,,,,2023-07-24 16:30:00,,,
WS23203,BG7,42.9,26.497,-83.033,5:50:00 PM,2023,7,24,31.136,36.749,5.997,0.201783837,0.08,0.04,0.0,0.0,0.0,1.61,,15.0,,,,,,,,,,,2023-07-24 17:50:00,,,
WS23203,V9,39.5,26.731,-83.097,7:48:00 PM,2023,7,24,30.934,36.7697,6.059,0.282719112,0.03,0.04,0.01,0.0,0.01,1.25,15.0,15.0,,,,,,,,,,,2023-07-24 19:48:00,,,
WS23203,V8,34.4,26.83,-82.959,9:03:00 PM,2023,7,24,31.55302,36.86093,6.6913,1.039408502,0.01,0.03,0.0,0.0,0.0,0.46,15.0,15.0,8.85,0.87,163.6,1447.86,,,,,,,2023-07-24 21:03:00,2023-07-24 21:03:19,278.0,8.85
WS23203,V7,31.9,26.873,-82.89,9:55:00 PM,2023,7,24,31.54894,36.74958,6.49,0.895831541,0.65,0.05,0.02,0.0,0.02,0.06,15.0,15.0,8.7,0.87,163.6,1423.32,,,,,,,2023-07-24 21:55:00,2023-07-24 21:55:00,279.0,8.7
WS23203,V6,29.0,26.916,-82.819,10:38:00 PM,2023,7,24,31.52868,36.54849,6.2054,0.548253338,0.29,0.03,0.01,0.0,0.01,0.06,27.0,15.0,,,,,,,,,,,2023-07-24 22:38:00,,,
WS23203,V5,24.4,26.951,-82.754,11:26:00 PM,2023,7,24,31.48231,36.70617,6.2019,0.699591215,0.52,0.02,0.01,0.0,0.01,0.28,27.0,27.0,,,,,,,,,,,2023-07-24 23:26:00,,,
WS23203,V4,19.6,26.995,-82.683,12:08:00 AM,2023,7,25,31.44967,36.93765,6.4152,2.089904027,0.48,0.03,0.06,0.0,0.06,0.83,27.0,27.0,4.92,0.88,151.0,742.4166667,,,,,,,2023-07-25 00:08:00,2023-07-25 00:08:00,280.0,4.916666666666667
WS23203,V3,15.2,27.032,-82.615,12:52:00 AM,2023,7,25,31.5777,36.96784,6.0033,0.038804584,0.2,0.01,0.02,0.0,0.02,2.56,27.0,27.0,5.28,0.88,151.0,797.7833333,,,,,,,2023-07-25 00:52:00,2023-07-25 00:52:24,281.0,5.283333333333333
WS23203,V2,11.5,27.07,-82.545,1:31:00 AM,2023,7,25,31.72535,36.98752,5.5779,2.874310976,1.065,0.04,0.03,0.0,0.03,10.81,27.0,27.0,6.3,0.88,151.0,951.3,,,,,,,2023-07-25 01:31:00,2023-07-25 01:31:26,282.0,6.3
WS23203,V1,6.9,27.109,-82.48,2:20:00 AM,2023,7,25,32.33019,37.22177,5.8707,,0.03,0.14,0.025,0.015,0.01,8.935,27.0,27.0,,,,,,,,,,,2023-07-25 02:20:00,,,
WS23203,L1,7.3,27.303,-82.595,4:03:00 AM,2023,7,25,31.84241,36.87783,5.699,3.371009652,0.25,0.13,0.03,0.02,0.01,18.47,27.0,27.0,,,,,,,,,,,2023-07-25 04:03:00,2023-07-25 04:07:22,283.0,0.0
WS23203,L3,17.2,27.221,-82.776,5:28:00 AM,2023,7,25,31.32034,36.79151,6.002,1.202387755,0.16,0.03,0.02,0.01,0.01,2.12,27.0,27.0,6.37,0.88,151.0,961.3666667,,,,,,,2023-07-25 05:28:00,2023-07-25 05:28:19,284.0,6.366666666666666
WS23203,L5,26.3,27.135,-82.954,6:50:00 AM,2023,7,25,31.22932,35.33836,5.9828,0.421861264,0.26,0.02,0.03,0.02,0.01,0.38,27.0,15.0,6.88,0.88,151.0,139.3833333,,,,,,,2023-07-25 06:50:00,2023-07-25 06:50:13,285.0,6.883333333333334
WS23203,L7,37.9,27.055,-83.136,8:15:00 AM,2023,7,25,31.109,35.772,5.976,0.716221751,1.1,0.07,0.05,0.03,0.02,5.24,27.0,15.0,6.83,0.88,151.0,131.8333333,,,,,,,2023-07-25 08:15:00,2023-07-25 08:15:20,286.0,6.833333333333333
WS23203,L9,47.0,26.971,-83.314,9:40:00 AM,2023,7,25,30.38,36.599,5.992,0.686286787,1.17,0.03,0.02,0.01,0.01,1.23,15.0,15.0,5.98,0.88,151.0,93.48333333,,,,,,,2023-07-25 09:40:00,2023-07-25 09:39:52,287.0,5.983333333333333
WS23203,AMI9,49.2,27.186,-83.503,11:47:00 AM,2023,7,25,30.365,36.157,5.97,0.259990713,0.59,0.04,0.03,0.02,0.01,1.24,15.0,15.0,6.63,0.88,151.0,11.63333333,,,,,,,2023-07-25 11:47:00,2023-07-25 11:46:57,288.0,6.633333333333334
WS23203,AMI8,44.8,27.228,-83.409,12:38:00 PM,2023,7,25,30.386,36.127,5.978,0.264425523,0.56,0.03,0.03,0.02,0.01,1.03,15.0,15.0,7.17,0.88,151.0,182.1666667,,,,,,,2023-07-25 12:38:00,2023-07-25 12:38:03,289.0,7.166666666666667
WS23203,AMI7,40.1,27.266,-83.317,1:32:00 PM,2023,7,25,30.63,35.934,5.977,0.373632709,0.19,0.03,0.02,0.02,0.0,1.02,15.0,15.0,6.35,0.88,151.0,958.85,,,,,,,2023-07-25 13:32:00,2023-07-25 13:31:54,290.0,6.35
WS23203,AMI6,34.9,27.305,-83.22,2:22:00 PM,2023,7,25,30.883,34.846,5.949,0.449024473,0.62,0.03,0.02,0.01,0.01,0.92,15.0,15.0,6.17,0.88,151.0,931.1666667,,,,,,,2023-07-25 14:22:00,2023-07-25 14:22:09,291.0,6.166666666666667
WS23203,AMI5,28.3,27.345,-83.123,3:18:00 PM,2023,7,25,31.0694,34.749,5.993,0.532177153,0.73,0.02,0.02,0.01,0.01,0.84,27.0,15.0,5.77,0.88,151.0,87.76666667,,,,,,,2023-07-25 15:18:00,2023-07-25 15:17:59,292.0,5.766666666666667
WS23203,AMI4,22.4,27.382,-83.032,4:05:00 PM,2023,7,25,31.097,35.034,6.003,0.79882008,0.47,0.02,0.03,0.01,0.02,0.54,27.0,27.0,5.0,0.88,151.0,755.0,,,,,,,2023-07-25 16:05:00,2023-07-25 16:05:04,293.0,5.0
WS23203,AMI3,16.7,27.42,-82.941,4:56:00 PM,2023,7,25,30.939,35.499,5.925,0.854809552,0.01,0.03,0.03,0.02,0.01,0.63,27.0,27.0,5.25,0.88,151.0,792.75,,,,,,,2023-07-25 16:56:00,2023-07-25 16:56:00,294.0,5.25
WS23203,AMI2,9.4,27.459,-82.844,5:44:00 PM,2023,7,25,31.186,36.164,5.864,,0.51,0.03,0.02,0.01,0.01,2.82,27.0,27.0,4.32,0.88,151.0,651.8166667,,,,,,,2023-07-25 17:44:00,2023-07-25 17:44:06,295.0,4.316666666666666
WS23203,AMI1,7.8,27.497,-82.75,6:38:00 PM,2023,7,25,31.985,36.669,5.75,,0.46,0.075,0.015,0.005,0.01,18.705,27.0,27.0,,,,,,,,,,,2023-07-25 18:38:00,,,
WS23203,ROME5,8.2,27.651,-82.837,7:59:00 PM,2023,7,25,31.9998,36.651,5.85,,0.63,0.09,0.03,0.01,0.02,15.21,27.0,27.0,0.4,0.88,151.0,6.4,,,,,,,2023-07-25 19:59:00,2023-07-25 20:00:50,296.0,0.4
WS23203,ROME4,10.8,27.65,-82.922,8:37:00 PM,2023,7,25,31.62269,35.85754,5.9076,,0.03,0.04,0.02,0.02,0.0,4.52,27.0,27.0,5.7,0.88,151.0,86.7,,,,,,,2023-07-25 20:37:00,2023-07-25 20:37:28,297.0,5.7
WS23203,TB3,13.5,27.671,-82.997,9:22:00 PM,2023,7,25,31.4611,34.86966,5.9518,,0.96,0.07,0.07,0.06,0.01,1.86,27.0,27.0,4.22,0.88,151.0,636.7166667,,,,,,,2023-07-25 21:22:00,2023-07-25 21:22:23,298.0,4.216666666666667
WS23203,TB4,22.5,27.617,-83.132,10:22:00 PM,2023,7,25,31.45229,34.76782,6.0308,,0.03,0.04,0.0,0.0,0.0,0.64,27.0,15.0,6.25,0.95,62.4,39.0,,,,,,,2023-07-25 22:22:00,2023-07-25 22:22:08,299.0,6.25
WS23203,TB5,31.5,27.616,-83.299,1:42:00 AM,2023,7,26,31.34623,35.19432,5.9927,,0.8,0.04,0.03,0.02,0.01,0.83,,15.0,5.82,0.95,62.4,362.96,,,,,,,2023-07-26 01:42:00,2023-07-26 01:42:31,300.0,5.816666666666666
WS23203,TB10,37.8,27.618,-83.487,3:08:00 AM,2023,7,26,30.88757,36.03034,5.9726,,0.52,0.05,0.02,0.01,0.01,0.91,15.0,15.0,4.65,0.95,62.4,29.16,,,,,,,2023-07-26 03:08:00,2023-07-26 03:08:35,301.0,4.65
WS23203,CW7,32.6,28.012,-83.567,6:02:00 AM,2023,7,26,30.27425,35.14206,6.042,,0.26,0.03,0.0,0.0,0.0,0.56,15.0,15.0,6.43,0.95,62.4,41.44,,,,,,,2023-07-26 06:02:00,2023-07-26 06:02:12,302.0,6.433333333333334
WS23203,CW6,27.5,28.011,-83.404,7:08:00 AM,2023,7,26,30.41772,34.85495,6.0454,,0.03,0.02,0.0,0.0,0.005,0.765,15.0,15.0,6.38,0.95,62.4,398.32,,,,,,,2023-07-26 07:08:00,2023-07-26 07:07:58,303.0,6.383333333333334
WS23203,CW5,21.1,28.011,-83.239,8:15:00 AM,2023,7,26,30.28747,34.98416,5.9294,,0.53,0.02,0.02,0.01,0.01,2.05,15.0,27.0,3.05,0.95,62.4,19.32,,,,,,,2023-07-26 08:15:00,2023-07-26 08:15:13,304.0,3.05
WS23203,CW4,16.1,28.012,-83.079,9:21:00 AM,2023,7,26,30.565,34.862,5.908,,0.39,0.03,0.08,0.05,0.03,2.05,27.0,27.0,,,,,,,,,,,2023-07-26 09:21:00,,,
WS23203,CW3,11.2,28.01,-82.962,10:19:00 AM,2023,7,26,30.804,35.51,5.528,,0.17,0.03,0.1,0.06,0.04,9.2,27.0,27.0,,,,,,,,,,,2023-07-26 10:19:00,,,
WS23203,CW2,8.2,28.017,-82.892,10:55:00 AM,2023,7,26,31.266,36.033,5.572,,0.1,0.06,0.04,0.02,0.02,7.43,27.0,27.0,,,,,,,,,,,2023-07-26 10:55:00,,,
WS23203,CW1,5.4,28.011,-82.852,11:26:00 AM,2023,7,26,31.306,36.334,5.185,,0.81,0.05,0.1,0.02,0.08,5.94,27.0,27.0,,,,,,,,,,,2023-07-26 11:26:00,,,
WS23203,TB1,6.4,27.801,-82.882,1:03:00 PM,2023,7,26,31.278,35.586,5.611,,0.055,0.04,0.045,0.025,0.02,1.85,27.0,27.0,5.05,0.95,62.4,315.12,,,,,,,2023-07-26 13:03:00,2023-07-26 13:03:03,305.0,5.05
WS23203,TB2,10.3,27.738,-82.929,1:43:00 PM,2023,7,26,31.033,35.567,5.539,,0.72,0.05,0.06,0.04,0.02,4.31,27.0,27.0,3.98,0.95,62.4,248.56,,,,,,,2023-07-26 13:43:00,2023-07-26 13:43:02,306.0,3.9833333333333334
WS23203,CAL6,28.5,25.946,-82.484,3:05:00 AM,2023,7,27,32.2648,37.02448,6.3758,,0.97,0.08,0.09,0.06,0.03,0.79,,15.0,6.22,0.95,62.4,387.92,,,,,,,2023-07-27 03:05:00,2023-07-27 03:05:00,307.0,6.216666666666667
WS23203,41,1.0,25.734,-81.574,9:37:00 AM,2023,7,27,31.539,37.197,5.888,,0.61,0.055,0.09,0.06,0.03,8.455,,27.0,4.67,0.95,62.4,291.2,,,,,,,2023-07-27 09:37:00,2023-07-27 09:37:00,308.0,4.666666666666667
WS23203,45,6.9,25.582,-81.471,11:49:00 AM,2023,7,27,31.679,37.866,5.343,,0.24,0.05,0.05,0.02,0.03,11.66,,27.0,6.52,0.95,62.4,46.64,,,,,,,2023-07-27 11:49:00,2023-07-27 11:48:50,309.0,6.516666666666667
WS23203,47,1.0,25.583,-81.366,12:40:00 PM,2023,7,27,31.255,35.849,5.19,,1.43,0.04,0.13,0.07,0.06,61.5,,27.0,2.78,0.95,62.4,173.68,,,,,,,2023-07-27 12:40:00,2023-07-27 12:40:09,310.0,2.783333333333333
WS23203,49,1.0,25.583,-81.292,1:16:00 PM,2023,7,27,30.719,34.042,5.234,,0.63,0.05,0.08,0.04,0.04,70.01,,27.0,,,,,,,,,,,2023-07-27 13:16:00,,,
WS23203,51,1.0,25.453,-81.308,2:32:00 PM,2023,7,27,31.024,36.381,5.343,,0.18,0.05,0.04,0.01,0.03,14.67,,27.0,,,,,,,,,,,2023-07-27 14:32:00,,,
WS23203,53,1.0,25.453,-81.229,3:11:00 PM,2023,7,27,30.548,34.939,5.142,,0.17,0.05,0.05,0.01,0.04,37.44,,27.0,2.05,0.95,62.4,127.92,,,,,,,2023-07-27 15:11:00,2023-07-27 15:11:00,311.0,2.05
WS23203,54,1.0,25.336,-81.161,4:32:00 PM,2023,7,27,30.13,34.388,5.334,,0.76,0.04,0.06,0.02,0.04,6.86,,27.0,,,,,,,,,,,2023-07-27 16:32:00,,,
WS23203,55,1.0,25.35,-81.198,5:02:00 PM,2023,7,27,30.411,36.513,5.727,,0.38,0.11,0.14,0.09,0.05,49.94,,27.0,,,,,,,,,,,2023-07-27 17:02:00,,,
WS23203,56,1.0,25.35,-81.229,5:21:00 PM,2023,7,27,30.837,37.695,5.909,,0.14,0.09,0.05,0.03,0.02,44.08,,27.0,,,,,,,,,,,2023-07-27 17:21:00,,,
WS23203,57,1.0,25.35,-81.266,5:50:00 PM,2023,7,27,31.124,37.72,5.9697,,0.71,0.04,0.06,0.04,0.02,5.22,,27.0,,,,,,,,,,,2023-07-27 17:50:00,,,
WS23203,57.1,5.4,25.35,-81.338,6:29:00 PM,2023,7,27,31.51,37.837,5.806,,0.45,0.06,0.03,0.02,0.01,16.25,,27.0,,,,,,,,,,,2023-07-27 18:29:00,,,
WS23203,57.2,8.7,25.35,-81.491,7:36:00 PM,2023,7,27,31.946,37.457,5.953,,0.0,0.05,0.04,0.02,0.02,3.49,,27.0,4.18,0.95,62.4,261.4,,,,,,,2023-07-27 19:36:00,2023-07-27 19:36:00,312.0,4.183333333333334
WS23203,57.3,10.3,25.353,-81.65,8:51:00 PM,2023,7,27,32.25746,37.67948,5.9771,,0.385,0.055,0.035,0.025,0.01,2.875,,21.0,4.65,0.95,62.4,29.16,,,,,,,2023-07-27 20:51:00,2023-07-27 20:50:59,313.0,4.65
WS23203,58,12.0,25.172,-81.654,10:18:00 PM,2023,7,27,32.04698,37.25768,5.9496,,0.5,0.07,0.04,0.03,0.01,11.55,,27.0,2.18,0.95,62.4,136.24,,,,,,,2023-07-27 22:18:00,2023-07-27 22:17:59,314.0,2.183333333333333
WS23203,60,6.1,25.167,-81.337,12:25:00 AM,2023,7,28,31.39782,37.39686,5.581,,0.28,0.14,0.06,0.04,0.02,3.49,,21.0,2.93,0.95,62.4,183.4,,,,,,,2023-07-28 00:25:00,2023-07-28 00:25:43,315.0,2.933333333333333
WS23203,64,1.0,25.166,-81.157,1:42:00 AM,2023,7,28,30.75914,37.82136,6.1687,,0.16,0.365,0.04,0.025,0.015,21.14,,21.0,,,,,,,,,,,2023-07-28 01:42:00,,,
WS23203,65,1.0,25.093,-81.099,2:38:00 AM,2023,7,28,30.83414,37.94288,5.857,,0.32,0.24,0.08,0.05,0.03,51.78,,21.0,,,,,,,,,,,2023-07-28 02:38:00,,,
WS23203,68,1.0,24.932,-81.17,4:09:00 AM,2023,7,28,30.90099,37.83807,5.158,,2.15,0.22,0.55,0.34,0.21,24.03,,21.0,4.67,0.95,62.4,291.2,,,,,,,2023-07-28 04:09:00,2023-07-28 04:09:25,316.0,4.666666666666667
WS23259,2,5.3,25.643,-80.104,11:57:00 AM,2023,9,16,30.497,35.288,5.57,0.435720044,0.98,0.02,0.41,0.38,0.03,1.31,27.0,15.0,4.45,0.95,62.4,277.68,,,,,,,2023-09-16 11:57:00,2023-09-16 11:57:00,317.0,4.45
WS23259,MR,34.1,25.006,-80.367,7:01:00 PM,2023,9,16,31.105,35.154,5.964,0.474524628,0.34,0.01,0.07,0.07,0.0,1.49,15.0,15.0,7.23,0.95,62.4,451.36,,,,,,,2023-09-16 19:01:00,2023-09-16 19:01:01,318.0,7.233333333333333
WS23259,PLUME,247.0,24.938,-80.204,9:41:00 PM,2023,9,16,31.454,34.79,5.9341,0.31376278,0.87,0.02,0.02,0.02,0.0,1.2,15.0,15.0,11.23,0.95,62.4,7.96,,,,,,,2023-09-16 21:41:00,2023-09-16 21:41:04,319.0,11.233333333333333
WS23259,7,1.0,24.816,-80.755,2:13:00 AM,2023,9,17,32.713,35.498,5.8946,0.360328281,0.85,0.02,0.45,0.27,0.18,2.73,27.0,27.0,3.38,0.95,62.4,211.12,,,,,,,2023-09-17 02:13:00,2023-09-17 02:13:01,320.0,3.3833333333333333
WS23259,9,34.8,24.763,-80.722,2:46:00 AM,2023,9,17,31.59,35.099,5.9939,0.611449375,0.83,0.02,0.08,0.06,0.02,1.61,15.0,15.0,6.43,0.95,62.4,41.44,,,,,,,2023-09-17 02:46:00,2023-09-17 02:46:10,321.0,6.433333333333334
WS23259,9.5,132.3,24.716,-80.687,3:20:00 AM,2023,9,17,30.888,34.918,5.7873,0.204001242,0.24,0.01,0.0,0.0,0.0,1.11,15.0,15.0,11.88,0.95,62.4,741.52,,,,,,,2023-09-17 03:20:00,2023-09-17 03:20:32,322.0,11.883333333333333
WS23259,12,35.1,24.713,-80.831,4:37:00 AM,2023,9,17,31.174,35.088,5.7937,0.527742343,0.505,0.005,0.05,0.04,0.01,1.99,15.0,15.0,7.6,0.95,62.4,474.24,,,,,,,2023-09-17 04:37:00,2023-09-17 04:37:00,323.0,7.6
WS23259,10,1.0,24.789,-80.864,5:21:00 AM,2023,9,17,32.531,36.914,5.8316,0.301567053,0.74,0.06,0.605,0.455,0.15,4.835,27.0,27.0,3.9,0.95,62.4,243.36,,,,,,,2023-09-17 05:21:00,2023-09-17 05:21:01,324.0,3.9
WS23259,18,24.5,24.599,-81.184,9:04:00 AM,2023,9,17,30.852,35.102,5.735,0.523307534,1.26,0.01,0.16,0.15,0.01,1.23,15.0,15.0,5.77,0.95,62.4,359.84,,,,,,,2023-09-17 09:04:00,2023-09-17 09:04:00,325.0,5.766666666666667
WS23259,16,6.2,24.671,-81.203,9:48:00 AM,2023,9,17,31.955,37.415,4.505,0.457894092,0.61,0.02,0.64,0.52,0.12,6.63,27.0,27.0,4.52,0.95,62.4,281.84,,,,,,,2023-09-17 09:48:00,2023-09-17 09:47:59,326.0,4.516666666666667
WS23259,21/LK,36.6,24.536,-81.412,12:13:00 PM,2023,9,17,30.712,34.923,5.841,0.261653767,0.35,0.05,0.03,0.01,0.02,1.31,15.0,15.0,6.58,0.95,62.4,41.8,,,,,,,2023-09-17 12:13:00,2023-09-17 12:12:55,327.0,6.583333333333333
WS23259,WS,15.1,24.473,-81.715,3:10:00 PM,2023,9,17,30.672,34.907,5.873,0.284382166,0.09,0.0,0.06,0.06,0.0,1.14,15.0,15.0,4.2,0.95,62.4,262.8,,,,,,,2023-09-17 15:10:00,2023-09-17 15:09:56,328.0,4.2
WS23259,KW1,9.5,24.654,-81.903,6:28:00 PM,2023,9,17,31.583,34.642,6.316,1.236757529,0.79,0.01,0.05,0.05,0.0,0.98,21.0,21.0,1.62,0.95,62.4,1.88,,,,,,,2023-09-17 18:28:00,2023-09-17 18:28:48,329.0,1.6166666666666667
WS23259,KW2,14.3,24.728,-81.916,7:10:00 PM,2023,9,17,31.365,34.705,5.854,1.453508849,3.19,0.02,0.08,0.06,0.02,3.23,15.0,15.0,1.52,0.95,62.4,94.64,,,,,,,2023-09-17 19:10:00,2023-09-17 19:11:53,330.0,1.5166666666666666
WS23259,KW4,20.9,25.001,-82.039,9:33:00 PM,2023,9,17,31.337,35.419,5.7091,0.660509456,1.15,0.09,1.01,0.925,0.085,8.305,15.0,15.0,5.83,0.95,62.4,364.0,,,,,,,2023-09-17 21:33:00,2023-09-17 21:33:08,331.0,5.833333333333333
WS23259,30,25.5,25.401,-82.209,12:49:00 AM,2023,9,18,31.242,35.635,5.6393,0.416872103,0.06,0.01,0.04,0.04,0.0,5.33,15.0,15.0,5.02,0.95,62.4,313.4,,,,,,,2023-09-18 00:49:00,2023-09-18 00:48:58,332.0,5.016666666666667
WS23259,31,14.7,25.737,-81.944,3:55:00 AM,2023,9,18,31.508,37.166,6.066,0.716498927,0.355,0.01,0.005,0.0,0.005,3.665,15.0,15.0,5.32,0.95,62.4,331.76,,,,,,,2023-09-18 03:55:00,2023-09-18 03:55:00,333.0,5.316666666666666
WS23259,33,8.6,25.912,-81.798,5:42:00 AM,2023,9,18,31.444,37.194,5.7471,2.865441357,0.39,0.03,0.02,0.0,0.02,22.74,27.0,27.0,4.97,0.95,62.4,39.92,,,,,,,2023-09-18 05:42:00,2023-09-18 05:42:06,334.0,4.966666666666667
WS23259,CAL1,1.0,26.091,-81.958,9:51:00 AM,2023,9,18,31.063,35.739,5.43,2.741821039,1.21,0.08,0.04,0.01,0.03,46.09,21.0,27.0,3.68,0.95,62.4,229.84,,,,,,,2023-09-18 09:51:00,2023-09-18 09:51:00,335.0,3.683333333333333
